date,year,month,market,commodity,unit,currency,price
2018-02-01,2018,2,Kisumu,"Dry Beans (Red)","per 90kg bag",KES,7141.0
2018-02-01,2018,2,Eldoret,"Dry Beans (Red)","per 90kg bag",KES,7834.0
2018-02-01,2018,2,Nakuru,"Dry Beans (Red)","per 90kg bag",KES,6869.0
2018-02-01,2018,2,Garissa,"Dry Beans (Red)","per 90kg bag",KES,9069.0
2018-03-01,2018,3,Nairobi,"Dry Beans (Red)","per 90kg bag",KES,7077.0
2018-03-01,2018,3,Mombasa,"Dry Beans (Red)","per 90kg bag",KES,8293.0
2018-03-01,2018,3,Kisumu,"Dry Beans (Red)","per 90kg bag",KES,6763.0
2018-03-01,2018,3,Eldoret,"Dry Beans (Red)","per 90kg bag",KES,6198.0
2018-03-01,2018,3,Nakuru,"Dry Beans (Red)","per 90kg bag",KES,6921.0
2018-03-01,2018,3,Garissa,"Dry Beans (Red)","per 90kg bag",KES,7769.0
2018-04-01,2018,4,Nairobi,"Dry Beans (Red)","per 90kg bag",KES,6159.0
2018-04-01,2018,4,Mombasa,"Dry Beans (Red)","per 90kg bag",KES,7273.0
2018-04-01,2018,4,Kisumu,"Dry Beans (Red)","per 90kg bag",KES,6102.0
2018-04-01,2018,4,Eldoret,"Dry Beans (Red)","per 90kg bag",KES,6287.0
2018-04-01,2018,4,Nakuru,"Dry Beans (Red)","per 90kg bag",KES,5851.0
2018-04-01,2018,4,Garissa,"Dry Beans (Red)","per 90kg bag",KES,8126.0
2018-05-01,2018,5,Nairobi,"Dry Beans (Red)","per 90kg bag",KES,5689.0
2018-05-01,2018,5,Mombasa,"Dry Beans (Red)","per 90kg bag",KES,5379.0
2018-05-01,2018,5,Kisumu,"Dry Beans (Red)","per 90kg bag",KES,5114.0
2018-05-01,2018,5,Eldoret,"Dry Beans (Red)","per 90kg bag",KES,4846.0
2018-05-01,2018,5,Nakuru,"Dry Beans (Red)","per 90kg bag",KES,4982.0
2018-05-01,2018,5,Garissa,"Dry Beans (Red)","per 90kg bag",KES,6874.0
2018-06-01,2018,6,Nairobi,"Dry Beans (Red)","per 90kg bag",KES,5474.0
2018-06-01,2018,6,Mombasa,"Dry Beans (Red)","per 90kg bag",KES,5879.0
2018-06-01,2018,6,Kisumu,"Dry Beans (Red)","per 90kg bag",KES,4812.0
2018-06-01,2018,6,Eldoret,"Dry Beans (Red)","per 90kg bag",KES,5085.0
2018-06-01,2018,6,Nakuru,"Dry Beans (Red)","per 90kg bag",KES,4640.0
2018-06-01,2018,6,Garissa,"Dry Beans (Red)","per 90kg bag",KES,6033.0
2018-07-01,2018,7,Nairobi,"Dry Beans (Red)","per 90kg bag",KES,5153.0
2018-07-01,2018,7,Mombasa,"Dry Beans (Red)","per 90kg bag",KES,5326.0
2018-07-01,2018,7,Kisumu,"Dry Beans (Red)","per 90kg bag",KES,4920.0
2018-07-01,2018,7,Eldoret,"Dry Beans (Red)","per 90kg bag",KES,4780.0
2018-07-01,2018,7,Nakuru,"Dry Beans (Red)","per 90kg bag",KES,5082.0
2018-07-01,2018,7,Garissa,"Dry Beans (Red)","per 90kg bag",KES,6145.0
2018-08-01,2018,8,Nairobi,"Dry Beans (Red)","per 90kg bag",KES,5727.0
2018-08-01,2018,8,Mombasa,"Dry Beans (Red)","per 90kg bag",KES,5576.0
2018-08-01,2018,8,Kisumu,"Dry Beans (Red)","per 90kg bag",KES,5291.0
2018-08-01,2018,8,Eldoret,"Dry Beans (Red)","per 90kg bag",KES,5066.0
2018-08-01,2018,8,Nakuru,"Dry Beans (Red)","per 90kg bag",KES,5221.0
2018-08-01,2018,8,Garissa,"Dry Beans (Red)","per 90kg bag",KES,6334.0
2018-09-01,2018,9,Nairobi,"Dry Beans (Red)","per 90kg bag",KES,5389.0
2018-09-01,2018,9,Mombasa,"Dry Beans (Red)","per 90kg bag",KES,7317.0
2018-09-01,2018,9,Kisumu,"Dry Beans (Red)","per 90kg bag",KES,5499.0
2018-09-01,2018,9,Eldoret,"Dry Beans (Red)","per 90kg bag",KES,5423.0
2018-09-01,2018,9,Nakuru,"Dry Beans (Red)","per 90kg bag",KES,5767.0
2018-09-01,2018,9,Garissa,"Dry Beans (Red)","per 90kg bag",KES,6616.0
2018-10-01,2018,10,Nairobi,"Dry Beans (Red)","per 90kg bag",KES,7428.0
2018-10-01,2018,10,Mombasa,"Dry Beans (Red)","per 90kg bag",KES,6862.0
2018-10-01,2018,10,Kisumu,"Dry Beans (Red)","per 90kg bag",KES,6061.0
2018-10-01,2018,10,Eldoret,"Dry Beans (Red)","per 90kg bag",KES,5878.0
2018-10-01,2018,10,Nakuru,"Dry Beans (Red)","per 90kg bag",KES,6555.0
2018-10-01,2018,10,Garissa,"Dry Beans (Red)","per 90kg bag",KES,8452.0
2018-11-01,2018,11,Nairobi,"Dry Beans (Red)","per 90kg bag",KES,7317.0
2018-11-01,2018,11,Mombasa,"Dry Beans (Red)","per 90kg bag",KES,7277.0
2018-11-01,2018,11,Kisumu,"Dry Beans (Red)","per 90kg bag",KES,7305.0
2018-11-01,2018,11,Eldoret,"Dry Beans (Red)","per 90kg bag",KES,6736.0
2018-11-01,2018,11,Nakuru,"Dry Beans (Red)","per 90kg bag",KES,6543.0
2018-11-01,2018,11,Garissa,"Dry Beans (Red)","per 90kg bag",KES,8315.0
2018-12-01,2018,12,Nairobi,"Dry Beans (Red)","per 90kg bag",KES,7615.0
2018-12-01,2018,12,Mombasa,"Dry Beans (Red)","per 90kg bag",KES,8122.0
2018-12-01,2018,12,Kisumu,"Dry Beans (Red)","per 90kg bag",KES,7102.0
2018-12-01,2018,12,Eldoret,"Dry Beans (Red)","per 90kg bag",KES,6961.0
2018-12-01,2018,12,Nakuru,"Dry Beans (Red)","per 90kg bag",KES,7979.0
2018-12-01,2018,12,Garissa,"Dry Beans (Red)","per 90kg bag",KES,10254.0
2019-01-01,2019,1,Nairobi,"Dry Beans (Red)","per 90kg bag",KES,7805.0
2019-01-01,2019,1,Mombasa,"Dry Beans (Red)","per 90kg bag",KES,7737.0
2019-01-01,2019,1,Kisumu,"Dry Beans (Red)","per 90kg bag",KES,6803.0
2019-01-01,2019,1,Eldoret,"Dry Beans (Red)","per 90kg bag",KES,7453.0
2019-01-01,2019,1,Nakuru,"Dry Beans (Red)","per 90kg bag",KES,6623.0
2019-01-01,2019,1,Garissa,"Dry Beans (Red)","per 90kg bag",KES,8863.0
2019-02-01,2019,2,Nairobi,"Dry Beans (Red)","per 90kg bag",KES,8343.0
2019-02-01,2019,2,Mombasa,"Dry Beans (Red)","per 90kg bag",KES,8733.0
2019-02-01,2019,2,Kisumu,"Dry Beans (Red)","per 90kg bag",KES,7475.0
2019-02-01,2019,2,Eldoret,"Dry Beans (Red)","per 90kg bag",KES,8325.0
2019-02-01,2019,2,Nakuru,"Dry Beans (Red)","per 90kg bag",KES,8113.0
2019-02-01,2019,2,Garissa,"Dry Beans (Red)","per 90kg bag",KES,9187.0
2019-03-01,2019,3,Nairobi,"Dry Beans (Red)","per 90kg bag",KES,8045.0
2019-03-01,2019,3,Mombasa,"Dry Beans (Red)","per 90kg bag",KES,8055.0
2019-03-01,2019,3,Kisumu,"Dry Beans (Red)","per 90kg bag",KES,6999.0
2019-03-01,2019,3,Eldoret,"Dry Beans (Red)","per 90kg bag",KES,6896.0
2019-03-01,2019,3,Nakuru,"Dry Beans (Red)","per 90kg bag",KES,7818.0
2019-03-01,2019,3,Garissa,"Dry Beans (Red)","per 90kg bag",KES,8614.0
2019-04-01,2019,4,Nairobi,"Dry Beans (Red)","per 90kg bag",KES,6925.0
2019-04-01,2019,4,Mombasa,"Dry Beans (Red)","per 90kg bag",KES,7823.0
2019-04-01,2019,4,Kisumu,"Dry Beans (Red)","per 90kg bag",KES,6657.0
2019-04-01,2019,4,Eldoret,"Dry Beans (Red)","per 90kg bag",KES,6491.0
2019-04-01,2019,4,Nakuru,"Dry Beans (Red)","per 90kg bag",KES,6343.0
2019-04-01,2019,4,Garissa,"Dry Beans (Red)","per 90kg bag",KES,9196.0
2019-05-01,2019,5,Nairobi,"Dry Beans (Red)","per 90kg bag",KES,6454.0
2019-05-01,2019,5,Mombasa,"Dry Beans (Red)","per 90kg bag",KES,5594.0
2019-05-01,2019,5,Kisumu,"Dry Beans (Red)","per 90kg bag",KES,6235.0
2019-05-01,2019,5,Eldoret,"Dry Beans (Red)","per 90kg bag",KES,5223.0
2019-05-01,2019,5,Nakuru,"Dry Beans (Red)","per 90kg bag",KES,5363.0
2019-05-01,2019,5,Garissa,"Dry Beans (Red)","per 90kg bag",KES,6838.0
2019-06-01,2019,6,Nairobi,"Dry Beans (Red)","per 90kg bag",KES,6164.0
2019-06-01,2019,6,Mombasa,"Dry Beans (Red)","per 90kg bag",KES,5976.0
2019-06-01,2019,6,Kisumu,"Dry Beans (Red)","per 90kg bag",KES,5455.0
2019-06-01,2019,6,Eldoret,"Dry Beans (Red)","per 90kg bag",KES,4744.0
2019-06-01,2019,6,Nakuru,"Dry Beans (Red)","per 90kg bag",KES,5796.0
2019-06-01,2019,6,Garissa,"Dry Beans (Red)","per 90kg bag",KES,6541.0
2019-07-01,2019,7,Nairobi,"Dry Beans (Red)","per 90kg bag",KES,5136.0
2019-07-01,2019,7,Mombasa,"Dry Beans (Red)","per 90kg bag",KES,6016.0
2019-07-01,2019,7,Kisumu,"Dry Beans (Red)","per 90kg bag",KES,5387.0
2019-07-01,2019,7,Eldoret,"Dry Beans (Red)","per 90kg bag",KES,5148.0
2019-07-01,2019,7,Nakuru,"Dry Beans (Red)","per 90kg bag",KES,5698.0
2019-07-01,2019,7,Garissa,"Dry Beans (Red)","per 90kg bag",KES,6684.0
2019-08-01,2019,8,Nairobi,"Dry Beans (Red)","per 90kg bag",KES,6318.0
2019-08-01,2019,8,Mombasa,"Dry Beans (Red)","per 90kg bag",KES,6124.0
2019-08-01,2019,8,Kisumu,"Dry Beans (Red)","per 90kg bag",KES,5484.0
2019-08-01,2019,8,Eldoret,"Dry Beans (Red)","per 90kg bag",KES,5609.0
2019-08-01,2019,8,Nakuru,"Dry Beans (Red)","per 90kg bag",KES,5889.0
2019-08-01,2019,8,Garissa,"Dry Beans (Red)","per 90kg bag",KES,6589.0
2019-09-01,2019,9,Nairobi,"Dry Beans (Red)","per 90kg bag",KES,7373.0
2019-09-01,2019,9,Mombasa,"Dry Beans (Red)","per 90kg bag",KES,7070.0
2019-09-01,2019,9,Kisumu,"Dry Beans (Red)","per 90kg bag",KES,6228.0
2019-09-01,2019,9,Eldoret,"Dry Beans (Red)","per 90kg bag",KES,6255.0
2019-09-01,2019,9,Nakuru,"Dry Beans (Red)","per 90kg bag",KES,5969.0
2019-09-01,2019,9,Garissa,"Dry Beans (Red)","per 90kg bag",KES,6925.0
2019-10-01,2019,10,Nairobi,"Dry Beans (Red)","per 90kg bag",KES,8081.0
2019-10-01,2019,10,Mombasa,"Dry Beans (Red)","per 90kg bag",KES,8112.0
2019-10-01,2019,10,Kisumu,"Dry Beans (Red)","per 90kg bag",KES,6387.0
2019-10-01,2019,10,Eldoret,"Dry Beans (Red)","per 90kg bag",KES,6673.0
2019-10-01,2019,10,Nakuru,"Dry Beans (Red)","per 90kg bag",KES,7090.0
2019-10-01,2019,10,Garissa,"Dry Beans (Red)","per 90kg bag",KES,8101.0
2019-11-01,2019,11,Nairobi,"Dry Beans (Red)","per 90kg bag",KES,8366.0
2019-11-01,2019,11,Mombasa,"Dry Beans (Red)","per 90kg bag",KES,7923.0
2019-11-01,2019,11,Kisumu,"Dry Beans (Red)","per 90kg bag",KES,7672.0
2019-11-01,2019,11,Eldoret,"Dry Beans (Red)","per 90kg bag",KES,6819.0
2019-11-01,2019,11,Nakuru,"Dry Beans (Red)","per 90kg bag",KES,7541.0
2019-11-01,2019,11,Garissa,"Dry Beans (Red)","per 90kg bag",KES,9767.0
2019-12-01,2019,12,Nairobi,"Dry Beans (Red)","per 90kg bag",KES,8314.0
2019-12-01,2019,12,Mombasa,"Dry Beans (Red)","per 90kg bag",KES,8318.0
2019-12-01,2019,12,Kisumu,"Dry Beans (Red)","per 90kg bag",KES,7700.0
2019-12-01,2019,12,Eldoret,"Dry Beans (Red)","per 90kg bag",KES,7761.0
2019-12-01,2019,12,Nakuru,"Dry Beans (Red)","per 90kg bag",KES,7482.0
2019-12-01,2019,12,Garissa,"Dry Beans (Red)","per 90kg bag",KES,9155.0
2020-01-01,2020,1,Nairobi,"Dry Beans (Red)","per 90kg bag",KES,9139.0
2020-01-01,2020,1,Mombasa,"Dry Beans (Red)","per 90kg bag",KES,9495.0
2020-01-01,2020,1,Kisumu,"Dry Beans (Red)","per 90kg bag",KES,7460.0
2020-01-01,2020,1,Eldoret,"Dry Beans (Red)","per 90kg bag",KES,7002.0
2020-01-01,2020,1,Nakuru,"Dry Beans (Red)","per 90kg bag",KES,7247.0
2020-01-01,2020,1,Garissa,"Dry Beans (Red)","per 90kg bag",KES,8946.0
2020-02-01,2020,2,Nairobi,"Dry Beans (Red)","per 90kg bag",KES,8572.0
2020-02-01,2020,2,Mombasa,"Dry Beans (Red)","per 90kg bag",KES,9202.0
2020-02-01,2020,2,Kisumu,"Dry Beans (Red)","per 90kg bag",KES,7517.0
2020-02-01,2020,2,Eldoret,"Dry Beans (Red)","per 90kg bag",KES,8097.0
2020-02-01,2020,2,Nakuru,"Dry Beans (Red)","per 90kg bag",KES,6841.0
2020-02-01,2020,2,Garissa,"Dry Beans (Red)","per 90kg bag",KES,10201.0
2020-03-01,2020,3,Nairobi,"Dry Beans (Red)","per 90kg bag",KES,9015.0
2020-03-01,2020,3,Mombasa,"Dry Beans (Red)","per 90kg bag",KES,8080.0
2020-03-01,2020,3,Kisumu,"Dry Beans (Red)","per 90kg bag",KES,6393.0
2020-03-01,2020,3,Eldoret,"Dry Beans (Red)","per 90kg bag",KES,7640.0
2020-03-01,2020,3,Nakuru,"Dry Beans (Red)","per 90kg bag",KES,8139.0
2020-03-01,2020,3,Garissa,"Dry Beans (Red)","per 90kg bag",KES,9304.0
2020-04-01,2020,4,Nairobi,"Dry Beans (Red)","per 90kg bag",KES,7544.0
2020-04-01,2020,4,Mombasa,"Dry Beans (Red)","per 90kg bag",KES,8499.0
2020-04-01,2020,4,Kisumu,"Dry Beans (Red)","per 90kg bag",KES,7704.0
2020-04-01,2020,4,Eldoret,"Dry Beans (Red)","per 90kg bag",KES,7092.0
2020-04-01,2020,4,Nakuru,"Dry Beans (Red)","per 90kg bag",KES,6545.0
2020-04-01,2020,4,Garissa,"Dry Beans (Red)","per 90kg bag",KES,8720.0
2020-05-01,2020,5,Nairobi,"Dry Beans (Red)","per 90kg bag",KES,6188.0
2020-05-01,2020,5,Mombasa,"Dry Beans (Red)","per 90kg bag",KES,6971.0
2020-05-01,2020,5,Kisumu,"Dry Beans (Red)","per 90kg bag",KES,6098.0
2020-05-01,2020,5,Eldoret,"Dry Beans (Red)","per 90kg bag",KES,5849.0
2020-05-01,2020,5,Nakuru,"Dry Beans (Red)","per 90kg bag",KES,6828.0
2020-05-01,2020,5,Garissa,"Dry Beans (Red)","per 90kg bag",KES,7532.0
2020-06-01,2020,6,Nairobi,"Dry Beans (Red)","per 90kg bag",KES,5587.0
2020-06-01,2020,6,Mombasa,"Dry Beans (Red)","per 90kg bag",KES,6648.0
2020-06-01,2020,6,Kisumu,"Dry Beans (Red)","per 90kg bag",KES,6002.0
2020-06-01,2020,6,Eldoret,"Dry Beans (Red)","per 90kg bag",KES,5659.0
2020-06-01,2020,6,Nakuru,"Dry Beans (Red)","per 90kg bag",KES,5555.0
2020-06-01,2020,6,Garissa,"Dry Beans (Red)","per 90kg bag",KES,6929.0
2020-07-01,2020,7,Nairobi,"Dry Beans (Red)","per 90kg bag",KES,5746.0
2020-07-01,2020,7,Mombasa,"Dry Beans (Red)","per 90kg bag",KES,6123.0
2020-07-01,2020,7,Kisumu,"Dry Beans (Red)","per 90kg bag",KES,5363.0
2020-07-01,2020,7,Eldoret,"Dry Beans (Red)","per 90kg bag",KES,5407.0
2020-07-01,2020,7,Nakuru,"Dry Beans (Red)","per 90kg bag",KES,5198.0
2020-07-01,2020,7,Garissa,"Dry Beans (Red)","per 90kg bag",KES,7012.0
2020-08-01,2020,8,Nairobi,"Dry Beans (Red)","per 90kg bag",KES,5911.0
2020-08-01,2020,8,Mombasa,"Dry Beans (Red)","per 90kg bag",KES,6920.0
2020-08-01,2020,8,Kisumu,"Dry Beans (Red)","per 90kg bag",KES,5963.0
2020-08-01,2020,8,Eldoret,"Dry Beans (Red)","per 90kg bag",KES,6221.0
2020-08-01,2020,8,Nakuru,"Dry Beans (Red)","per 90kg bag",KES,5409.0
2020-08-01,2020,8,Garissa,"Dry Beans (Red)","per 90kg bag",KES,7803.0
2020-09-01,2020,9,Nairobi,"Dry Beans (Red)","per 90kg bag",KES,7038.0
2020-09-01,2020,9,Mombasa,"Dry Beans (Red)","per 90kg bag",KES,7791.0
2020-09-01,2020,9,Kisumu,"Dry Beans (Red)","per 90kg bag",KES,7018.0
2020-09-01,2020,9,Eldoret,"Dry Beans (Red)","per 90kg bag",KES,6896.0
2020-09-01,2020,9,Nakuru,"Dry Beans (Red)","per 90kg bag",KES,6758.0
2020-09-01,2020,9,Garissa,"Dry Beans (Red)","per 90kg bag",KES,8445.0
2020-10-01,2020,10,Nairobi,"Dry Beans (Red)","per 90kg bag",KES,7655.0
2020-10-01,2020,10,Mombasa,"Dry Beans (Red)","per 90kg bag",KES,8516.0
2020-10-01,2020,10,Kisumu,"Dry Beans (Red)","per 90kg bag",KES,6848.0
2020-10-01,2020,10,Eldoret,"Dry Beans (Red)","per 90kg bag",KES,7254.0
2020-10-01,2020,10,Nakuru,"Dry Beans (Red)","per 90kg bag",KES,7988.0
2020-10-01,2020,10,Garissa,"Dry Beans (Red)","per 90kg bag",KES,10004.0
2020-11-01,2020,11,Nairobi,"Dry Beans (Red)","per 90kg bag",KES,8771.0
2020-11-01,2020,11,Mombasa,"Dry Beans (Red)","per 90kg bag",KES,9503.0
2020-11-01,2020,11,Kisumu,"Dry Beans (Red)","per 90kg bag",KES,7992.0
2020-11-01,2020,11,Eldoret,"Dry Beans (Red)","per 90kg bag",KES,8063.0
2020-11-01,2020,11,Nakuru,"Dry Beans (Red)","per 90kg bag",KES,8744.0
2020-11-01,2020,11,Garissa,"Dry Beans (Red)","per 90kg bag",KES,9530.0
2020-12-01,2020,12,Nairobi,"Dry Beans (Red)","per 90kg bag",KES,7826.0
2020-12-01,2020,12,Mombasa,"Dry Beans (Red)","per 90kg bag",KES,9075.0
2020-12-01,2020,12,Kisumu,"Dry Beans (Red)","per 90kg bag",KES,8222.0
2020-12-01,2020,12,Eldoret,"Dry Beans (Red)","per 90kg bag",KES,7564.0
2020-12-01,2020,12,Nakuru,"Dry Beans (Red)","per 90kg bag",KES,7627.0
2020-12-01,2020,12,Garissa,"Dry Beans (Red)","per 90kg bag",KES,9737.0
2021-01-01,2021,1,Nairobi,"Dry Beans (Red)","per 90kg bag",KES,8191.0
2021-01-01,2021,1,Mombasa,"Dry Beans (Red)","per 90kg bag",KES,9888.0
2021-01-01,2021,1,Kisumu,"Dry Beans (Red)","per 90kg bag",KES,9163.0
2021-01-01,2021,1,Eldoret,"Dry Beans (Red)","per 90kg bag",KES,8466.0
2021-01-01,2021,1,Nakuru,"Dry Beans (Red)","per 90kg bag",KES,7698.0
2021-01-01,2021,1,Garissa,"Dry Beans (Red)","per 90kg bag",KES,10386.0
2021-02-01,2021,2,Nairobi,"Dry Beans (Red)","per 90kg bag",KES,11063.0
2021-02-01,2021,2,Mombasa,"Dry Beans (Red)","per 90kg bag",KES,12571.0
2021-02-01,2021,2,Kisumu,"Dry Beans (Red)","per 90kg bag",KES,10422.0
2021-02-01,2021,2,Eldoret,"Dry Beans (Red)","per 90kg bag",KES,11364.0
2021-02-01,2021,2,Nakuru,"Dry Beans (Red)","per 90kg bag",KES,11548.0
2021-02-01,2021,2,Garissa,"Dry Beans (Red)","per 90kg bag",KES,13270.0
2021-03-01,2021,3,Nairobi,"Dry Beans (Red)","per 90kg bag",KES,11601.0
2021-03-01,2021,3,Mombasa,"Dry Beans (Red)","per 90kg bag",KES,11981.0
2021-03-01,2021,3,Kisumu,"Dry Beans (Red)","per 90kg bag",KES,11682.0
2021-03-01,2021,3,Eldoret,"Dry Beans (Red)","per 90kg bag",KES,9178.0
2021-03-01,2021,3,Nakuru,"Dry Beans (Red)","per 90kg bag",KES,10963.0
2021-03-01,2021,3,Garissa,"Dry Beans (Red)","per 90kg bag",KES,14036.0
2021-04-01,2021,4,Nairobi,"Dry Beans (Red)","per 90kg bag",KES,7787.0
2021-04-01,2021,4,Mombasa,"Dry Beans (Red)","per 90kg bag",KES,8187.0
2021-04-01,2021,4,Kisumu,"Dry Beans (Red)","per 90kg bag",KES,7564.0
2021-04-01,2021,4,Eldoret,"Dry Beans (Red)","per 90kg bag",KES,6921.0
2021-04-01,2021,4,Nakuru,"Dry Beans (Red)","per 90kg bag",KES,7321.0
2021-04-01,2021,4,Garissa,"Dry Beans (Red)","per 90kg bag",KES,8669.0
2021-05-01,2021,5,Nairobi,"Dry Beans (Red)","per 90kg bag",KES,6969.0
2021-05-01,2021,5,Mombasa,"Dry Beans (Red)","per 90kg bag",KES,6529.0
2021-05-01,2021,5,Kisumu,"Dry Beans (Red)","per 90kg bag",KES,6381.0
2021-05-01,2021,5,Eldoret,"Dry Beans (Red)","per 90kg bag",KES,6697.0
2021-05-01,2021,5,Nakuru,"Dry Beans (Red)","per 90kg bag",KES,6539.0
2021-05-01,2021,5,Garissa,"Dry Beans (Red)","per 90kg bag",KES,7969.0
2021-06-01,2021,6,Nairobi,"Dry Beans (Red)","per 90kg bag",KES,6915.0
2021-06-01,2021,6,Mombasa,"Dry Beans (Red)","per 90kg bag",KES,7614.0
2021-06-01,2021,6,Kisumu,"Dry Beans (Red)","per 90kg bag",KES,5895.0
2021-06-01,2021,6,Eldoret,"Dry Beans (Red)","per 90kg bag",KES,6473.0
2021-06-01,2021,6,Nakuru,"Dry Beans (Red)","per 90kg bag",KES,5579.0
2021-06-01,2021,6,Garissa,"Dry Beans (Red)","per 90kg bag",KES,7225.0
2021-07-01,2021,7,Nairobi,"Dry Beans (Red)","per 90kg bag",KES,6578.0
2021-07-01,2021,7,Mombasa,"Dry Beans (Red)","per 90kg bag",KES,6860.0
2021-07-01,2021,7,Kisumu,"Dry Beans (Red)","per 90kg bag",KES,6034.0
2021-07-01,2021,7,Eldoret,"Dry Beans (Red)","per 90kg bag",KES,6168.0
2021-07-01,2021,7,Nakuru,"Dry Beans (Red)","per 90kg bag",KES,5981.0
2021-07-01,2021,7,Garissa,"Dry Beans (Red)","per 90kg bag",KES,7732.0
2021-08-01,2021,8,Nairobi,"Dry Beans (Red)","per 90kg bag",KES,6441.0
2021-08-01,2021,8,Mombasa,"Dry Beans (Red)","per 90kg bag",KES,6769.0
2021-08-01,2021,8,Kisumu,"Dry Beans (Red)","per 90kg bag",KES,5536.0
2021-08-01,2021,8,Eldoret,"Dry Beans (Red)","per 90kg bag",KES,6353.0
2021-08-01,2021,8,Nakuru,"Dry Beans (Red)","per 90kg bag",KES,5976.0
2021-08-01,2021,8,Garissa,"Dry Beans (Red)","per 90kg bag",KES,8163.0
2021-09-01,2021,9,Nairobi,"Dry Beans (Red)","per 90kg bag",KES,8043.0
2021-09-01,2021,9,Mombasa,"Dry Beans (Red)","per 90kg bag",KES,7931.0
2021-09-01,2021,9,Kisumu,"Dry Beans (Red)","per 90kg bag",KES,7166.0
2021-09-01,2021,9,Eldoret,"Dry Beans (Red)","per 90kg bag",KES,7059.0
2021-09-01,2021,9,Nakuru,"Dry Beans (Red)","per 90kg bag",KES,7116.0
2021-09-01,2021,9,Garissa,"Dry Beans (Red)","per 90kg bag",KES,8027.0
2021-10-01,2021,10,Nairobi,"Dry Beans (Red)","per 90kg bag",KES,8951.0
2021-10-01,2021,10,Mombasa,"Dry Beans (Red)","per 90kg bag",KES,8433.0
2021-10-01,2021,10,Kisumu,"Dry Beans (Red)","per 90kg bag",KES,7988.0
2021-10-01,2021,10,Eldoret,"Dry Beans (Red)","per 90kg bag",KES,7710.0
2021-10-01,2021,10,Nakuru,"Dry Beans (Red)","per 90kg bag",KES,7960.0
2021-10-01,2021,10,Garissa,"Dry Beans (Red)","per 90kg bag",KES,9680.0
2021-11-01,2021,11,Nairobi,"Dry Beans (Red)","per 90kg bag",KES,9302.0
2021-11-01,2021,11,Mombasa,"Dry Beans (Red)","per 90kg bag",KES,8861.0
2021-11-01,2021,11,Kisumu,"Dry Beans (Red)","per 90kg bag",KES,8784.0
2021-11-01,2021,11,Eldoret,"Dry Beans (Red)","per 90kg bag",KES,8195.0
2021-11-01,2021,11,Nakuru,"Dry Beans (Red)","per 90kg bag",KES,8398.0
2021-11-01,2021,11,Garissa,"Dry Beans (Red)","per 90kg bag",KES,9976.0
2021-12-01,2021,12,Nairobi,"Dry Beans (Red)","per 90kg bag",KES,9230.0
2021-12-01,2021,12,Mombasa,"Dry Beans (Red)","per 90kg bag",KES,10151.0
2021-12-01,2021,12,Kisumu,"Dry Beans (Red)","per 90kg bag",KES,8088.0
2021-12-01,2021,12,Eldoret,"Dry Beans (Red)","per 90kg bag",KES,7636.0
2021-12-01,2021,12,Nakuru,"Dry Beans (Red)","per 90kg bag",KES,8648.0
2021-12-01,2021,12,Garissa,"Dry Beans (Red)","per 90kg bag",KES,11188.0
2022-01-01,2022,1,Nairobi,"Dry Beans (Red)","per 90kg bag",KES,9293.0
2022-01-01,2022,1,Mombasa,"Dry Beans (Red)","per 90kg bag",KES,10856.0
2022-01-01,2022,1,Kisumu,"Dry Beans (Red)","per 90kg bag",KES,9587.0
2022-01-01,2022,1,Eldoret,"Dry Beans (Red)","per 90kg bag",KES,9438.0
2022-01-01,2022,1,Nakuru,"Dry Beans (Red)","per 90kg bag",KES,9773.0
2022-01-01,2022,1,Garissa,"Dry Beans (Red)","per 90kg bag",KES,11150.0
2022-02-01,2022,2,Nairobi,"Dry Beans (Red)","per 90kg bag",KES,10324.0
2022-02-01,2022,2,Mombasa,"Dry Beans (Red)","per 90kg bag",KES,10150.0
2022-02-01,2022,2,Kisumu,"Dry Beans (Red)","per 90kg bag",KES,7873.0
2022-02-01,2022,2,Eldoret,"Dry Beans (Red)","per 90kg bag",KES,9409.0
2022-02-01,2022,2,Nakuru,"Dry Beans (Red)","per 90kg bag",KES,9046.0
2022-02-01,2022,2,Garissa,"Dry Beans (Red)","per 90kg bag",KES,11442.0
2022-03-01,2022,3,Nairobi,"Dry Beans (Red)","per 90kg bag",KES,8009.0
2022-03-01,2022,3,Mombasa,"Dry Beans (Red)","per 90kg bag",KES,10515.0
2022-03-01,2022,3,Kisumu,"Dry Beans (Red)","per 90kg bag",KES,8741.0
2022-03-01,2022,3,Eldoret,"Dry Beans (Red)","per 90kg bag",KES,8353.0
2022-03-01,2022,3,Nakuru,"Dry Beans (Red)","per 90kg bag",KES,8323.0
2022-03-01,2022,3,Garissa,"Dry Beans (Red)","per 90kg bag",KES,10387.0
2022-04-01,2022,4,Nairobi,"Dry Beans (Red)","per 90kg bag",KES,9866.0
2022-04-01,2022,4,Mombasa,"Dry Beans (Red)","per 90kg bag",KES,10376.0
2022-04-01,2022,4,Kisumu,"Dry Beans (Red)","per 90kg bag",KES,8942.0
2022-04-01,2022,4,Eldoret,"Dry Beans (Red)","per 90kg bag",KES,9442.0
2022-04-01,2022,4,Nakuru,"Dry Beans (Red)","per 90kg bag",KES,9674.0
2022-04-01,2022,4,Garissa,"Dry Beans (Red)","per 90kg bag",KES,12679.0
2022-05-01,2022,5,Nairobi,"Dry Beans (Red)","per 90kg bag",KES,6745.0
